gene_id,TGME49_264660,TGME49_270240,TGME49_209755,TGME49_208730,TGME49_253330,TGME49_227280,TGME49_201780,TGME49_319560,TGME49_294330,TGME49_280470,TGME49_267680,TGME49_222220,TGME49_213067,TGME49_318610,TGME49_237880,TGME49_292275,TGME49_264080,TGME49_247460,TGME49_309590,TGME49_229010,TGME49_314250,TGME49_318470,TGME49_283540,TGME49_277080,TGME49_204530,TGME49_231640,TGME49_291040,TGME49_280570,TGME49_280580
TGME49_264660,1,0.35613703706942001,0.51208244600791786,0.34273266008161518,0.49484553276222609,-0.18603026539475673,-0.070997222376964444,-0.27783339820657843,-0.10675980264620874,-0.089624194867782433,-0.24319180348583341,0.24687219758021864,0.10789021999431982,0.051346576363680764,0.17109887856737305,0.080262737473768636,0.10128344560332965,0.071622732102671782,-0.1698508893216778,-0.092217390286549517,-0.13383767219531681,-0.07964285320626753,-0.072016609760214692,-0.26697056603843172,-0.32919401064129677,-0.074254872017879392,0.27366629047156216,0.21988677926676059,0.34729889369872669
TGME49_270240,0.35613703706942001,0.99999999999999989,0.4445585553899663,0.19255037776211162,0.44058281371981178,-0.13895301105732866,-0.086087371031885254,-0.2341356867246345,-0.11006673532506478,-0.073423897388529072,-0.23063120643772322,0.13093063744997441,0.089927409847336395,0.02896466613602313,0.1194486242923382,0.040222479192118882,0.047747693870696911,0.050588815456094352,0.059347072360705917,0.023228305245249502,-0.019380636411178365,-0.024332589093296123,-0.049948533612667455,-0.23261788999394781,-0.28872453431753303,-0.013800743408832307,0.24682208254849664,0.20777342977941821,0.29405279600442707
TGME49_209755,0.51208244600791786,0.4445585553899663,1,0.27974288290600929,0.55786603703529425,-0.26358301194872957,-0.10140798123212824,-0.38137403415159493,-0.16336830910570974,-0.1192131847842868,-0.35045678326892832,0.2102079536091995,0.10622570795113807,0.053175502893493778,0.15011065893737136,0.05520131950414791,0.073285426172996243,0.043213332659887013,0.066123602050501357,0.01263161008930503,0.033061693881148137,-0.017529888641167352,-0.095668086465123578,-0.34755411243199197,-0.43328671103116057,-0.019295822905975105,0.30966824596469217,0.25340120702454155,0.43053465320158196
TGME49_208730,0.34273266008161518,0.19255037776211165,0.27974288290600929,1,0.28465640512513513,-0.11378840318078232,-0.04708039099856122,-0.16260024400585871,-0.06287829134774954,-0.04858616404289056,-0.1577569351597008,0.20091450591083329,0.081708303681523653,0.032586446017272556,0.12989332035534445,0.084682884599963523,0.049968771256359928,0.071520399590272357,-0.15901753820212736,-0.087898014617725881,-0.11685181246358962,-0.06898093247654484,-0.041753252960650085,-0.16225206144962243,-0.19417459867631934,-0.043521617214077921,0.16430420557874323,0.13411110166366214,0.21589699672611107
TGME49_253330,0.49484553276222609,0.44058281371981173,0.55786603703529414,0.28465640512513513,0.99999999999999978,-0.22194449140260603,-0.095633146678565012,-0.33152457635531263,-0.14644312935046677,-0.11128773250276236,-0.29480257487443279,0.23891526598550869,0.13038796055008936,0.039168455260382241,0.20312881383012657,0.070923377631689877,0.092213308720081988,0.056688349647329564,-0.045124381492787663,-0.044008708535655069,-0.055514010771373565,-0.034318708148754914,-0.084765862922119781,-0.31148166462347093,-0.3845518132847135,-0.073205706394134734,0.26337798242709709,0.26994482838359868,0.43394053407835348
